datetime,seat,variable,value
2022-01-27 15:46:29.482288,Riverina (NSW),Green,34.00
2022-01-27 15:46:29.482288,Robertson (NSW),Green,34.00
2022-01-27 15:46:29.482288,Shortland (NSW),Green,34.00
2022-01-27 15:46:29.482288,Sydney (NSW),Green,21.00
2022-01-27 15:46:29.482288,Warringah (NSW),Green,51.00
2022-01-27 15:46:29.482288,Watson (NSW),Green,34.00
2022-01-27 15:46:29.482288,Wentworth (NSW),Green,15.00
2022-01-27 15:46:29.482288,Werriwa (NSW),Green,34.00
2022-01-27 15:46:29.482288,Whitlam (NSW),Green,34.00
2022-01-27 15:46:29.482288,Calare (NSW),Green,51.00
2022-01-27 15:46:29.482288,Aston (VIC),Green,34.00
2022-01-27 15:46:29.482288,Ballarat (VIC),Green,34.00
2022-01-27 15:46:29.482288,Bendigo (VIC),Green,34.00
2022-01-27 15:46:29.482288,Bruce (VIC),Green,34.00
2022-01-27 15:46:29.482288,Calwell (VIC),Green,34.00
2022-01-27 15:46:29.482288,Casey (VIC),Green,34.00
2022-01-27 15:46:29.482288,Chisholm (VIC),Green,34.00
2022-01-27 15:46:29.482288,Cooper (VIC),Green,6.00
2022-01-27 15:46:29.482288,Corangamite (VIC),Green,34.00
2022-01-27 15:46:29.482288,Corio (VIC),Green,34.00
2022-01-27 15:46:29.482288,Deakin (VIC),Green,34.00
2022-01-27 15:46:29.482288,Dunkley (VIC),Green,34.00
2022-01-27 15:46:29.482288,Flinders (VIC),Green,51.00
2022-01-27 15:46:29.482288,Fraser (VIC),Green,34.00
2022-01-27 15:46:29.482288,Gellibrand (VIC),Green,34.00
2022-01-27 15:46:29.482288,Gippsland (VIC),Green,34.00
2022-01-27 15:46:29.482288,Goldstein (VIC),Green,15.00
2022-01-27 15:46:29.482288,Gorton (VIC),Green,34.00
2022-01-27 15:46:29.482288,Hawke (VIC),Green,21.00
2022-01-27 15:46:29.482288,Higgins (VIC),Green,3.75
2022-01-27 15:46:29.482288,Holt (VIC),Green,34.00
2022-01-27 15:46:29.482288,Hotham (VIC),Green,34.00
2022-01-27 15:46:29.482288,Indi (VIC),Green,51.00
2022-01-27 15:46:29.482288,Isaacs (VIC),Green,34.00
2022-01-27 15:46:29.482288,Jagajaga (VIC),Green,34.00
2022-01-27 15:46:29.482288,Kooyong (VIC),Green,7.50
2022-01-27 15:46:29.482288,La Trobe (VIC),Green,34.00
2022-01-27 15:46:29.482288,Lalor (VIC),Green,34.00
2022-01-27 15:46:29.482288,Macnamara (VIC),Green,5.10
2022-01-27 15:46:29.482288,Mallee (VIC),Green,51.00
2022-01-27 15:46:29.482288,Maribyrnong (VIC),Green,34.00
2022-01-27 15:46:29.482288,McEwen (VIC),Green,34.00
2022-01-27 15:46:29.482288,Melbourne (VIC),Green,1.01
2022-01-27 15:46:29.482288,Menzies (VIC),Green,51.00
2022-01-27 15:46:29.482288,Monash (VIC),Green,51.00
2022-01-27 15:46:29.482288,Nicholls (VIC),Green,51.00
2022-01-27 15:46:29.482288,Scullin (VIC),Green,34.00
2022-01-27 15:46:29.482288,Wannon (VIC),Green,34.00
2022-01-27 15:46:29.482288,Wills (VIC),Green,8.00
2022-01-27 15:46:29.482288,Blair (QLD),Green,34.00
2022-01-27 15:46:29.482288,Bowman (QLD),Green,34.00
2022-01-27 15:46:29.482288,Bonner (QLD),Green,34.00
2022-01-27 15:46:29.482288,Brisbane (QLD),Green,6.50
2022-01-27 15:46:29.482288,Capriconia (QLD),Green,51.00
2022-01-27 15:46:29.482288,Dawson (QLD),Green,34.00
2022-01-27 15:46:29.482288,Dickson (QLD),Green,34.00
2022-01-27 15:46:29.482288,Fadden (QLD),Green,34.00
2022-01-27 15:46:29.482288,Fairfax (QLD),Green,34.00
2022-01-27 15:46:29.482288,Fisher (QLD),Green,34.00
2022-01-27 15:46:29.482288,Flynn (QLD),Green,34.00
2022-01-27 15:46:29.482288,Forde (QLD),Green,34.00
2022-01-27 15:46:29.482288,Griffith (QLD),Green,4.50
2022-01-27 15:46:29.482288,Groom (QLD),Green,34.00
2022-01-27 15:46:29.482288,Herbert (QLD),Green,51.00
2022-01-27 15:46:29.482288,Hinkler (QLD),Green,34.00
2022-01-27 15:46:29.482288,Kennedy (QLD),Green,91.00
2022-01-27 15:46:29.482288,Leichhardt (QLD),Green,34.00
2022-01-27 15:46:29.482288,Lilley (QLD),Green,51.00
2022-01-27 15:46:29.482288,Longman (QLD),Green,34.00
2022-01-27 15:46:29.482288,Maranoa (QLD),Green,34.00
2022-01-27 15:46:29.482288,McPherson (QLD),Green,34.00
2022-01-27 15:46:29.482288,Moncrieff (QLD),Green,34.00
2022-01-27 15:46:29.482288,Moreton (QLD),Green,34.00
2022-01-27 15:46:29.482288,Oxley (QLD),Green,51.00
2022-01-27 15:46:29.482288,Petrie (QLD),Green,34.00
2022-01-27 15:46:29.482288,Rankin (QLD),Green,34.00
2022-01-27 15:46:29.482288,Ryan (QLD),Green,18.00
2022-01-27 15:46:29.482288,Wide Bay (QLD),Green,51.00
2022-01-27 15:46:29.482288,Wright (QLD),Green,51.00
2022-01-27 15:46:29.482288,Brand (WA),Green,34.00
2022-01-27 15:46:29.482288,Burt (WA),Green,51.00
2022-01-27 15:46:29.482288,Canning (WA),Green,34.00
2022-01-27 15:46:29.482288,Cowan (WA),Green,34.00
2022-01-27 15:46:29.482288,Curtin (WA),Green,34.00
2022-01-27 15:46:29.482288,Durack (WA),Green,34.00
2022-01-27 15:46:29.482288,Forrest (WA),Green,34.00
2022-01-27 15:46:29.482288,Fremantle (WA),Green,34.00
2022-01-27 15:46:29.482288,Hasluck (WA),Green,34.00
2022-01-27 15:46:29.482288,Moore (WA),Green,34.00
2022-01-27 15:46:29.482288,O'Connor (WA),Green,34.00
2022-01-27 15:46:29.482288,Pearce (WA),Green,34.00
2022-01-27 15:46:29.482288,Perth (WA),Green,21.00
2022-01-27 15:46:29.482288,Swan (WA),Green,34.00
2022-01-27 15:46:29.482288,Tangney (WA),Green,34.00
2022-01-27 15:46:29.482288,Adelaide (SA),Green,21.00
2022-01-27 15:46:29.482288,Barker (SA),Green,21.00
2022-01-27 15:46:29.482288,Boothby (SA),Green,21.00
2022-01-27 15:46:29.482288,Grey (SA),Green,21.00
2022-01-27 15:46:29.482288,Kingston (SA),Green,21.00
2022-01-27 15:46:29.482288,Makin (SA),Green,21.00
2022-01-27 15:46:29.482288,Mayo (SA),Green,34.00
2022-01-27 15:46:29.482288,Spence (SA),Green,21.00
2022-01-27 15:46:29.482288,Sturt (SA),Green,21.00
2022-01-27 15:46:29.482288,Hindmarsh (SA),Green,21.00
2022-01-27 15:46:29.482288,Bass (TAS),Green,51.00
2022-01-27 15:46:29.482288,Clark (TAS),Green,51.00
2022-01-27 15:46:29.482288,Lyons (TAS),Green,18.00
2022-01-27 15:46:29.482288,Franklin (TAS),Green,18.00
2022-01-27 15:46:29.482288,Braddon (TAS),Green,34.00
2022-01-27 15:46:29.482288,Fenner (ACT),Green,15.00
2022-01-27 15:46:29.482288,Bean (ACT),Green,15.00
2022-01-27 15:46:29.482288,Canberra (ACT),Green,15.00
2022-01-27 15:46:29.482288,Lingiari (NT),Green,34.00
2022-01-27 15:46:29.482288,Solomon (NT),Green,34.00
2022-01-27 15:46:29.482288,Banks (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Barton (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Bennelong (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Berowra (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Blaxland (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Bradfield (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Chifley (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Cook (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Cowper (NSW),Independent,21.00
2022-01-27 15:46:29.482288,Cunningham (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Dobell (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Eden-Monaro (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Farrer (NSW),Independent,21.00
2022-01-27 15:46:29.482288,Fowler (NSW),Independent,10.00
2022-01-27 15:46:29.482288,Gilmore (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Grayndler (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Greenway (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Hughes (NSW),Independent,10.00
2022-01-27 15:46:29.482288,Hume (NSW),Independent,6.50
2022-01-27 15:46:29.482288,Hunter (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Kingsford Smith (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Lindsay (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Lyne (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Macarthur (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Mackellar (NSW),Independent,7.00
2022-01-27 15:46:29.482288,Macquarie (NSW),Independent,51.00
2022-01-27 15:46:29.482288,McMahon (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Mitchell (NSW),Independent,51.00
2022-01-27 15:46:29.482288,New England (NSW),Independent,21.00
2022-01-27 15:46:29.482288,Newcastle (NSW),Independent,51.00
2022-01-27 15:46:29.482288,North Sydney (NSW),Independent,3.70
2022-01-27 15:46:29.482288,Page (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Parkes (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Parramatta (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Paterson (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Reid (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Richmond (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Riverina (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Robertson (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Shortland (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Sydney (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Warringah (NSW),Independent,1.30
2022-01-27 15:46:29.482288,Watson (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Wentworth (NSW),Independent,2.75
2022-01-27 15:46:29.482288,Werriwa (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Whitlam (NSW),Independent,51.00
2022-01-27 15:46:29.482288,Calare (NSW),Independent,34.00
2022-01-27 15:46:29.482288,Aston (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Ballarat (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Bendigo (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Bruce (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Casey (VIC),Independent,21.00
2022-01-27 15:46:29.482288,Chisholm (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Cooper (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Corangamite (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Corio (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Deakin (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Dunkley (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Flinders (VIC),Independent,1.87
2022-01-27 15:46:29.482288,Fraser (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Gellibrand (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Gippsland (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Goldstein (VIC),Independent,2.70
2022-01-27 15:46:29.482288,Gorton (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Hawke (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Higgins (VIC),Independent,9.00
2022-01-27 15:46:29.482288,Holt (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Hotham (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Indi (VIC),Independent,1.30
2022-01-27 15:46:29.482288,Isaacs (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Jagajaga (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Kooyong (VIC),Independent,4.50
2022-01-27 15:46:29.482288,La Trobe (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Lalor (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Macnamara (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Mallee (VIC),Independent,14.00
2022-01-27 15:46:29.482288,Maribyrnong (VIC),Independent,51.00
2022-01-27 15:46:29.482288,McEwen (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Melbourne (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Menzies (VIC),Independent,21.00
2022-01-27 15:46:29.482288,Monash (VIC),Independent,21.00
2022-01-27 15:46:29.482288,Nicholls (VIC),Independent,7.00
2022-01-27 15:46:29.482288,Scullin (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Wannon (VIC),Independent,21.00
2022-01-27 15:46:29.482288,Wills (VIC),Independent,51.00
2022-01-27 15:46:29.482288,Blair (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Bowman (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Bonner (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Brisbane (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Capriconia (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Dawson (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Dickson (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Fadden (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Fairfax (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Fisher (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Flynn (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Forde (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Griffith (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Groom (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Herbert (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Hinkler (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Kennedy (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Leichhardt (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Lilley (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Longman (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Maranoa (QLD),Independent,51.00
2022-01-27 15:46:29.482288,McPherson (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Moncrieff (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Moreton (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Oxley (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Petrie (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Rankin (QLD),Independent,51.00
2022-01-27 15:46:29.482288,Ryan (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Wide Bay (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Wright (QLD),Independent,34.00
2022-01-27 15:46:29.482288,Brand (WA),Independent,51.00
2022-01-27 15:46:29.482288,Burt (WA),Independent,51.00
2022-01-27 15:46:29.482288,Canning (WA),Independent,51.00
2022-01-27 15:46:29.482288,Cowan (WA),Independent,51.00
2022-01-27 15:46:29.482288,Curtin (WA),Independent,51.00
2022-01-27 15:46:29.482288,Durack (WA),Independent,51.00
2022-01-27 15:46:29.482288,Forrest (WA),Independent,51.00
2022-01-27 15:46:29.482288,Fremantle (WA),Independent,51.00
2022-01-27 15:46:29.482288,Hasluck (WA),Independent,51.00
2022-01-27 15:46:29.482288,Moore (WA),Independent,51.00
2022-01-27 15:46:29.482288,O'Connor (WA),Independent,51.00
2022-01-27 15:46:29.482288,Pearce (WA),Independent,51.00
2022-01-27 15:46:29.482288,Perth (WA),Independent,51.00
2022-01-27 15:46:29.482288,Swan (WA),Independent,51.00
2022-01-27 15:46:29.482288,Tangney (WA),Independent,51.00
2022-01-27 15:46:29.482288,Adelaide (SA),Independent,51.00
2022-01-27 15:46:29.482288,Barker (SA),Independent,51.00
2022-01-27 15:46:29.482288,Boothby (SA),Independent,34.00
2022-01-27 15:46:29.482288,Grey (SA),Independent,51.00
2022-01-27 15:46:29.482288,Kingston (SA),Independent,51.00
2022-01-27 15:46:29.482288,Makin (SA),Independent,51.00
2022-01-27 15:46:29.482288,Mayo (SA),Independent,51.00
2022-01-27 15:46:29.482288,Spence (SA),Independent,51.00
2022-01-27 15:46:29.482288,Sturt (SA),Independent,51.00
2022-01-27 15:46:29.482288,Hindmarsh (SA),Independent,51.00
2022-01-27 15:46:29.482288,Bass (TAS),Independent,21.00
2022-01-27 15:46:29.482288,Clark (TAS),Independent,1.01
2022-01-27 15:46:29.482288,Lyons (TAS),Independent,34.00
2022-01-27 15:46:29.482288,Franklin (TAS),Independent,34.00
2022-01-27 15:46:29.482288,Braddon (TAS),Independent,21.00
2022-01-27 15:46:29.482288,Fenner (ACT),Independent,34.00
2022-01-27 15:46:29.482288,Bean (ACT),Independent,34.00
2022-01-27 15:46:29.482288,Canberra (ACT),Independent,34.00
2022-01-27 15:46:29.482288,Lingiari (NT),Independent,51.00
2022-01-27 15:46:29.482288,Solomon (NT),Independent,51.00
2022-01-27 15:46:29.482288,Banks (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Barton (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Bennelong (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Berowra (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Blaxland (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Bradfield (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Chifley (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Cook (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Cowper (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Cunningham (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Dobell (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Eden-Monaro (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Farrer (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Fowler (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Gilmore (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Grayndler (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Greenway (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Hughes (NSW),One Nation,101.00
2022-01-27 15:46:29.482288,Hume (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Hunter (NSW),One Nation,71.00
2022-01-27 15:46:29.482288,Kingsford Smith (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Lindsay (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Lyne (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Macarthur (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Mackellar (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Macquarie (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,McMahon (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Mitchell (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,New England (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Newcastle (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,North Sydney (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Page (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Parkes (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Parramatta (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Paterson (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Reid (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Richmond (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Riverina (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Robertson (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Shortland (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Sydney (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Warringah (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Watson (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Wentworth (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Werriwa (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Whitlam (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Calare (NSW),One Nation,91.00
2022-01-27 15:46:29.482288,Aston (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Ballarat (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Bendigo (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Bruce (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Calwell (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Casey (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Chisholm (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Cooper (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Corangamite (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Corio (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Deakin (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Dunkley (VIC),One Nation,91.00
2022-01-27 15:46:29.482288,Flinders (VIC),One Nation,91.00
